Date,Power_kW,Holiday,Temperature [Cº],HR,Wind Speed [m/s],Wind Gust [m/s],Pressure [mbar],Solar Radiation [w/m2],rain_mm/h,Rain Day
2018-09-19 04:00:00,132.2351121,0,16.94,67.86,0.0,0.0,1020.0,22.37,0.0,0.0
2018-09-19 05:00:00,136.4075076,0,16.7,68.23,0.0,0.0,1020.0,19.63,0.0,0.0
2018-09-19 06:00:00,137.4776585,0,16.51,66.99,0.0,0.0,1020.0,20.13,0.0,0.0
2018-09-19 07:00:00,176.3469708,0,16.09,67.11,0.0,0.0,1020.0,0.0,0.0,0.0
2018-09-19 08:00:00,262.76066180000004,0,16.23,67.13,0.0,0.0,1021.0,75.3,0.0,0.0
2018-09-19 09:00:00,334.17654269999997,0,17.59,61.87,0.0,0.0,1021.0,285.1,0.0,0.0
2018-09-19 10:00:00,365.8044936,0,19.61,53.28,0.0,0.0,1021.0,472.0,0.0,0.0
2018-09-19 11:00:00,364.1487213,0,21.07,48.12,0.0,0.0,1022.0,569.0,0.0,0.0
2018-09-19 12:00:00,321.9008884,0,22.59,46.7,0.0,0.0,1021.0,759.0,0.0,0.0
2018-09-19 13:00:00,351.7673705,0,24.56,39.92,0.0,0.0,1021.0,783.0,0.0,0.0
2018-09-19 14:00:00,386.6740059,0,26.51,33.04,0.0,0.0,1020.0,828.0,0.0,0.0
2018-09-19 15:00:00,394.20043389999995,0,27.09,33.15,0.0,0.0,1020.0,734.0,0.0,0.0
2018-09-19 16:00:00,384.34952010000006,0,28.13,28.82,0.0,0.0,1019.0,631.2,0.0,0.0
2018-09-19 17:00:00,328.44779239999997,0,28.18,26.71,0.0,0.0,1019.0,478.1,0.0,0.0
2018-09-19 18:00:00,245.23681000000002,0,26.55,26.67,0.0,0.0,1019.0,290.3,0.0,0.0
2018-09-19 19:00:00,198.6928853,0,25.16,30.73,0.0,0.0,1020.0,95.7,0.0,0.0
2018-09-19 20:00:00,147.9504026,0,21.75,41.73,0.0,0.0,1020.0,2.7119999999999997,0.0,0.0
2018-09-19 21:00:00,140.82520269999998,0,20.52,48.45,0.0,0.0,1020.0,3.736,0.0,0.0
2018-09-19 22:00:00,133.744793,0,19.91,53.34,0.0,0.0,1021.0,5.979,0.0,0.0
2018-09-19 23:00:00,128.53678109999998,0,19.63,55.02,0.0,0.0,1021.0,6.505,0.0,0.0
2018-09-20 00:00:00,129.1305652,0,19.64,55.75,0.0,0.0,1021.0,10.85,0.0,0.0
2018-09-20 01:00:00,127.38353810000001,0,19.32,57.28,0.0,0.0,1021.0,4.8180000000000005,0.0,0.0
2018-09-20 02:00:00,125.68130120000001,0,19.16,58.6,0.0,0.0,1021.0,10.71,0.0,0.0
2018-09-20 03:00:00,122.7140551,0,18.97,59.98,0.0,0.0,1021.0,27.95,0.0,0.0
2018-09-20 04:00:00,120.5532419,0,18.46,62.35,0.0,0.0,1020.0,27.07,0.0,0.0
2018-09-20 05:00:00,123.8068104,0,18.2,64.67,0.0,0.0,1020.0,25.16,0.0,0.0
2018-09-20 06:00:00,129.4307014,0,17.73,67.21,0.0,0.0,1020.0,10.11,0.0,0.0
2018-09-20 07:00:00,157.80152569999998,0,18.24,63.02,0.0,0.0,1020.0,11.43,0.0,0.0
2018-09-20 08:00:00,235.8982626,0,18.41,62.62,0.0,0.0,1020.0,34.16,0.0,0.0
2018-09-20 09:00:00,306.7800099,0,19.56,58.35,0.0,0.0,1020.0,242.4,0.0,0.0
2018-09-20 10:00:00,343.1437919,0,20.09,56.41,0.0,0.0,1021.0,423.0,0.0,0.0
2018-09-20 11:00:00,356.4988063,0,20.32,57.15,0.0,0.0,1021.0,601.4,0.0,0.0
2018-09-20 12:00:00,324.1694911,0,21.01,52.12,0.0,0.0,1021.0,714.0,0.0,0.0
2018-09-20 13:00:00,341.9497354,0,22.95,44.14,0.0,0.0,1021.0,776.0,0.0,0.0
2018-09-20 14:00:00,384.406659,0,24.74,38.1,0.0,0.0,1020.0,786.0,0.0,0.0
2018-09-20 15:00:00,390.1762228,0,25.51,34.0,0.0,0.0,1020.0,724.0,0.0,0.0
2018-09-20 16:00:00,376.86076610000003,0,25.95,33.84,0.0,0.0,1019.0,604.8,0.0,0.0
2018-09-20 17:00:00,325.497081,0,24.57,36.96,0.0,0.0,1019.0,449.4,0.0,0.0
2018-09-20 18:00:00,234.80990260000002,0,23.84,38.41,0.0,0.0,1019.0,271.7,0.0,0.0
2018-09-20 19:00:00,191.3855944,0,21.84,46.43,0.0,0.0,1019.0,77.4,0.0,0.0
2018-09-20 20:00:00,141.8126801,0,20.96,53.13,0.0,0.0,1019.0,6.226,0.0,0.0
2018-09-20 21:00:00,135.87190890000002,0,20.02,59.1,0.0,0.0,1020.0,8.66,0.0,0.0
2018-09-20 22:00:00,131.0931713,0,18.74,65.18,0.0,0.0,1021.0,8.8,0.0,0.0
2018-09-20 23:00:00,120.7851463,0,18.18,69.76,0.0,0.0,1021.0,12.98,0.0,0.0
2018-09-21 00:00:00,121.17925819999999,0,17.81,73.8,0.0,0.0,1021.0,3.987,0.0,0.0
2018-09-21 01:00:00,118.44935829999999,0,17.78,75.2,0.0,0.0,1020.0,5.814,0.0,0.0
2018-09-21 02:00:00,117.44199740000002,0,17.79,75.0,0.0,0.0,1021.0,5.454,0.0,0.0
2018-09-21 03:00:00,116.14622109999999,0,17.94,72.9,0.0,0.0,1020.0,10.27,0.0,0.0
2018-09-21 04:00:00,117.01858349999999,0,17.82,73.7,0.0,0.0,1020.0,14.15,0.0,0.0
2018-09-21 05:00:00,118.1291293,0,17.65,75.2,0.0,0.0,1020.0,7.5,0.0,0.0
2018-09-21 06:00:00,126.04757620000001,0,17.59,74.8,0.0,0.0,1020.0,8.42,0.0,0.0
2018-09-21 07:00:00,156.9664187,0,17.64,73.7,0.0,0.0,1020.0,10.44,0.0,0.0
2018-09-21 08:00:00,241.2490171,0,18.24,71.7,0.0,0.0,1021.0,96.0,0.0,0.0
2018-09-21 09:00:00,296.02492010000003,0,18.89,69.55,0.0,0.0,1021.0,263.5,0.0,0.0
2018-09-21 10:00:00,340.8172131,0,20.41,61.31,0.0,0.0,1021.0,447.0,0.0,0.0
2018-09-21 11:00:00,349.2938631,0,21.6,54.79,0.0,0.0,1021.0,612.5,0.0,0.0
2018-09-21 12:00:00,332.33072599999997,0,22.92,50.84,0.0,0.0,1021.0,728.0,0.0,0.0
2018-09-21 13:00:00,349.1597018,0,24.65,44.05,0.0,0.0,1021.0,806.0,0.0,0.0
2018-09-21 14:00:00,387.11500099999995,0,25.87,39.62,0.0,0.0,1020.0,808.0,0.0,0.0
2018-09-21 15:00:00,396.90668289999996,0,27.04,33.56,0.0,0.0,1019.0,760.0,0.0,0.0
2018-09-21 16:00:00,380.5436089,0,25.98,39.18,0.0,0.0,1019.0,645.9,0.0,0.0
2018-09-21 17:00:00,321.6488912,0,24.45,40.98,0.0,0.0,1019.0,471.5,0.0,0.0
2018-09-21 18:00:00,231.7744247,0,24.25,38.45,0.0,0.0,1019.0,301.6,0.0,0.0
2018-09-21 19:00:00,183.84535259999998,0,22.25,49.02,0.0,0.0,1020.0,95.8,0.0,0.0
2018-09-21 20:00:00,143.230269,0,20.88,55.97,0.0,0.0,1020.0,8.08,0.0,0.0
2018-09-21 21:00:00,133.1855434,0,19.48,62.42,0.0,0.0,1021.0,24.05,0.0,0.0
2018-09-21 22:00:00,130.3800862,0,19.83,58.57,0.0,0.0,1021.0,28.21,0.0,0.0
2018-09-21 23:00:00,128.8986608,0,19.5,58.86,0.0,0.0,1021.0,17.17,0.0,0.0
2018-09-22 00:00:00,127.4921648,0,19.3,59.02,0.0,0.0,1021.0,7.64,0.0,0.0
2018-09-22 01:00:00,125.2124692,0,18.64,63.68,0.0,0.0,1022.0,20.07,0.0,0.0
2018-09-22 02:00:00,126.507199,0,17.91,69.33,0.0,0.0,1021.0,29.81,0.0,0.0
2018-09-22 03:00:00,124.72249790000001,0,17.76,70.0,0.0,0.0,1021.0,32.42,0.0,0.0
2018-09-22 04:00:00,122.0426207,0,17.88,67.91,0.0,0.0,1021.0,16.75,0.0,0.0
2018-09-22 05:00:00,122.9118436,0,18.06,64.85,0.0,0.0,1021.0,20.87,0.0,0.0
2018-09-22 06:00:00,120.53880020000001,0,17.63,68.22,0.0,0.0,1021.0,30.23,0.0,0.0
2018-09-22 07:00:00,120.68949620000001,0,17.26,72.5,0.0,0.0,1021.0,34.25,0.0,0.0
2018-09-22 08:00:00,133.57400420000002,0,17.05,75.6,0.0,0.0,1022.0,60.16,0.0,0.0
2018-09-22 09:00:00,164.13808319999998,0,18.45,72.0,0.0,0.0,1022.0,249.1,0.0,0.0
2018-09-22 10:00:00,167.9335294,0,20.26,65.4,0.0,0.0,1022.0,442.4,0.0,0.0
2018-09-22 11:00:00,133.7525371,0,21.79,57.51,0.0,0.0,1023.0,600.4,0.0,0.0
2018-09-22 12:00:00,164.9570741,0,24.66,40.92,0.0,0.0,1022.0,717.0,0.0,0.0
2018-09-22 13:00:00,171.50397809999998,0,27.29,32.61,0.0,0.0,1022.0,777.0,0.0,0.0
2018-09-22 14:00:00,176.36643569999998,0,30.07,29.4,0.0,0.0,1021.0,786.0,0.0,0.0
2018-09-22 15:00:00,135.5110757,0,32.11,21.3,0.0,0.0,1021.0,726.0,0.0,0.0
2018-09-22 16:00:00,135.6887714,0,32.91,21.6,0.0,0.0,1020.0,614.7,0.0,0.0
2018-09-22 17:00:00,134.9511982,0,30.98,29.67,0.0,0.0,1020.0,430.8,0.0,0.0
2018-09-22 18:00:00,125.27609640000001,0,28.85,32.95,0.0,0.0,1020.0,253.9,0.0,0.0
2018-09-22 19:00:00,129.8126739,0,27.36,31.86,0.0,0.0,1020.0,71.3,0.0,0.0
2018-09-22 20:00:00,120.8136111,0,25.39,35.86,0.0,0.0,1021.0,5.478,0.0,0.0
2018-09-22 21:00:00,118.91191129999999,0,24.45,33.96,0.0,0.0,1021.0,6.447,0.0,0.0
2018-09-22 22:00:00,120.90633100000001,0,23.64,35.39,0.0,0.0,1022.0,7.39,0.0,0.0
2018-09-22 23:00:00,117.6330883,0,22.76,38.65,0.0,0.0,1022.0,5.6739999999999995,0.0,0.0
2018-09-23 00:00:00,118.4495676,0,22.06,42.87,0.0,0.0,1022.0,5.895,0.0,0.0
2018-09-23 01:00:00,117.9976889,0,21.99,43.99,0.0,0.0,1022.0,6.476,0.0,0.0
2018-09-23 02:00:00,117.999154,0,21.58,45.99,0.0,0.0,1022.0,4.4830000000000005,0.0,0.0
2018-09-23 03:00:00,117.6722274,0,22.16,40.88,0.0,0.0,1021.0,7.64,0.0,0.0
2018-09-23 04:00:00,118.0324327,0,21.67,41.78,0.0,0.0,1021.0,6.67,0.0,0.0
2018-09-23 05:00:00,117.85201609999999,0,21.26,43.71,0.0,0.0,1021.0,3.238,0.0,0.0
2018-09-23 06:00:00,117.12490790000001,0,22.87,35.85,0.0,0.0,1021.0,0.0,0.0,0.0
2018-09-23 07:00:00,114.208731,0,21.58,40.46,0.0,0.0,1021.0,4.096,0.0,0.0
2018-09-23 08:00:00,117.6242977,0,20.38,52.73,0.0,0.0,1022.0,66.09,0.0,0.0
2018-09-23 09:00:00,118.6915184,0,20.86,52.97,0.0,0.0,1022.0,237.4,0.0,0.0
2018-09-23 10:00:00,121.55369590000001,0,22.09,49.93,0.0,0.0,1023.0,422.3,0.0,0.0
2018-09-23 11:00:00,127.8663932,0,24.41,41.85,0.0,0.0,1023.0,603.3,0.0,0.0
2018-09-23 12:00:00,125.26939879999999,0,26.58,36.17,0.0,0.0,1022.0,716.0,0.0,0.0
2018-09-23 13:00:00,131.04649740000002,0,28.76,28.08,0.0,0.0,1022.0,772.0,0.0,0.0
2018-09-23 14:00:00,135.5776331,0,31.45,25.2,0.0,0.0,1021.0,760.0,0.0,0.0
2018-09-23 15:00:00,132.50803929999998,0,32.5,24.7,0.0,0.0,1021.0,704.0,0.0,0.0
2018-09-23 16:00:00,132.52834140000002,0,32.38,25.26,0.0,0.0,1020.0,596.5,0.0,0.0
2018-09-23 17:00:00,129.3350513,0,30.89,24.96,0.0,0.0,1020.0,442.8,0.0,0.0
2018-09-23 18:00:00,126.8322419,0,29.67,25.51,0.0,0.0,1020.0,245.4,0.0,0.0
2018-09-23 19:00:00,125.2024228,0,28.05,25.13,0.0,0.0,1020.0,69.13,0.0,0.0
2018-09-23 20:00:00,119.6492752,0,25.93,29.76,0.0,0.0,1020.0,5.7829999999999995,0.0,0.0
2018-09-23 21:00:00,121.3259775,0,24.22,35.09,0.0,0.0,1020.0,6.502999999999999,0.0,0.0
2018-09-23 22:00:00,119.54734609999998,0,24.57,31.35,0.0,0.0,1021.0,5.8389999999999995,0.0,0.0
2018-09-23 23:00:00,117.2316509,0,23.12,36.26,0.0,0.0,1021.0,5.895,0.0,0.0
2018-09-24 00:00:00,121.94885430000001,0,23.29,36.15,0.0,0.0,1021.0,0.9129999999999999,0.0,0.0
2018-09-24 01:00:00,118.32356899999999,0,23.0,36.77,0.0,0.0,1021.0,6.117000000000001,0.0,0.0
2018-09-24 02:00:00,120.96367920000002,0,22.58,38.5,0.0,0.0,1021.0,9.0,0.0,0.0
2018-09-24 03:00:00,117.93950349999999,0,22.09,41.38,0.0,0.0,1020.0,0.249,0.0,0.0
2018-09-24 04:00:00,119.69804209999998,0,22.29,45.34,0.0,0.0,1020.0,2.02,0.0,0.0
2018-09-24 05:00:00,121.1237937,0,21.28,53.69,0.0,0.0,1020.0,1.909,0.0,0.0
2018-09-24 06:00:00,130.6398275,0,21.11,56.25,0.0,0.0,1020.0,6.392,0.0,0.0
2018-09-24 07:00:00,167.29579230000002,0,20.02,62.97,0.0,0.0,1020.0,3.9560000000000004,0.0,0.0
2018-09-24 08:00:00,267.7026534,0,21.55,55.09,0.0,0.0,1020.0,47.52,0.0,0.0
2018-09-24 09:00:00,344.54505539999997,0,23.06,49.46,0.0,0.0,1021.0,234.9,0.0,0.0
2018-09-24 10:00:00,383.44890219999996,0,23.58,49.68,0.0,0.0,1021.0,421.5,0.0,0.0
2018-09-24 11:00:00,388.9802826,0,26.17,33.34,0.0,0.0,1021.0,588.0,0.0,0.0
2018-09-24 12:00:00,360.554831,0,27.68,29.09,0.0,0.0,1021.0,710.0,0.0,0.0
2018-09-24 13:00:00,390.4556383,0,29.33,27.58,0.0,0.0,1020.0,771.0,0.0,0.0
2018-09-24 14:00:00,429.88608389999996,0,31.39,19.71,0.0,0.0,1019.0,772.0,0.0,0.0
2018-09-24 15:00:00,421.5584555,0,33.73,17.14,0.0,0.0,1019.0,718.0,0.0,0.0
2018-09-24 16:00:00,410.4862762,0,34.88,16.41,0.0,0.0,1018.0,602.3,0.0,0.0
2018-09-24 17:00:00,349.0073314,0,34.27,19.88,0.0,0.0,1017.0,432.3,0.0,0.0
2018-09-24 18:00:00,251.789993,0,33.5,21.3,0.0,0.0,1017.0,244.2,0.0,0.0
2018-09-24 19:00:00,205.58366919999997,0,31.91,22.15,0.0,0.0,1017.0,67.53,0.0,0.0
2018-09-24 20:00:00,155.90338400000002,0,29.65,23.44,0.0,0.0,1017.0,5.6979999999999995,0.0,0.0
2018-09-24 21:00:00,143.7072637,0,28.63,25.06,0.0,0.0,1018.0,4.592,0.0,0.0
2018-09-24 22:00:00,138.4002529,0,27.75,27.09,0.0,0.0,1018.0,6.143,0.0,0.0
2018-09-24 23:00:00,133.71507240000003,0,27.47,27.07,0.0,0.0,1019.0,3.763,0.0,0.0
2018-09-25 00:00:00,130.1282983,0,27.3,27.05,0.0,0.0,1019.0,5.367999999999999,0.0,0.0
2018-09-25 01:00:00,128.2219939,0,27.5,25.26,0.0,0.0,1018.0,7.03,0.0,0.0
2018-09-25 02:00:00,129.08891450000002,0,26.52,28.28,0.0,0.0,1019.0,8.16,0.0,0.0
2018-09-25 03:00:00,127.51665290000001,0,23.51,39.33,0.0,0.0,1018.0,5.285,0.0,0.0
2018-09-25 04:00:00,128.6167337,0,25.3,30.22,0.0,0.0,1018.0,3.7089999999999996,0.0,0.0
2018-09-25 05:00:00,131.4937715,0,26.32,26.91,0.0,0.0,1017.0,4.124,0.0,0.0
2018-09-25 06:00:00,138.79310900000002,0,22.53,43.2,0.0,0.0,1018.0,1.494,0.0,0.0
2018-09-25 07:00:00,175.0702408,0,21.36,52.51,0.0,0.0,1019.0,2.1590000000000003,0.0,0.0
2018-09-25 08:00:00,266.00041650000003,0,21.34,46.91,0.0,0.0,1019.0,44.92,0.0,0.0
2018-09-25 09:00:00,371.2791537,0,21.81,46.78,0.0,0.0,1019.0,229.4,0.0,0.0
2018-09-25 10:00:00,427.2206484,0,22.57,45.8,0.0,0.0,1020.0,426.3,0.0,0.0
2018-09-25 11:00:00,441.0566342,0,23.31,42.7,0.0,0.0,1020.0,585.4,0.0,0.0
2018-09-25 12:00:00,364.26237119999996,0,26.27,38.11,0.0,0.0,1020.0,702.0,0.0,0.0
2018-09-25 13:00:00,387.01307189999994,0,29.02,30.29,0.0,0.0,1019.0,785.0,0.0,0.0
2018-09-25 14:00:00,422.936696,0,28.76,30.39,0.0,0.0,1019.0,758.0,0.0,0.0
2018-09-25 15:00:00,419.12199419999996,0,27.62,29.82,0.0,0.0,1019.0,702.0,0.0,0.0
2018-09-25 16:00:00,398.5990827,0,27.63,28.14,0.0,0.0,1018.0,590.1,0.0,0.0
2018-09-25 17:00:00,344.7817737,0,27.84,27.83,0.0,0.0,1018.0,421.4,0.0,0.0
2018-09-25 18:00:00,239.05094849999998,0,28.56,25.02,0.0,0.0,1018.0,225.1,0.0,0.0
2018-09-25 19:00:00,193.0361342,0,27.44,26.5,0.0,0.0,1018.0,52.39,0.0,0.0
2018-09-25 20:00:00,153.146903,0,26.28,29.74,0.0,0.0,1019.0,4.343999999999999,0.0,0.0
2018-09-25 21:00:00,141.2048729,0,25.02,31.39,0.0,0.0,1019.0,5.396,0.0,0.0
2018-09-25 22:00:00,133.26842620000002,0,24.61,33.7,0.0,0.0,1019.0,0.0,0.0,0.0
2018-09-25 23:00:00,133.17926440000002,0,23.97,37.33,0.0,0.0,1020.0,6.2,0.0,0.0
2018-09-26 00:00:00,133.5608183,0,23.68,38.27,0.0,0.0,1020.0,4.761,0.0,0.0
2018-09-26 01:00:00,131.8200702,0,23.14,41.19,0.0,0.0,1020.0,0.581,0.0,0.0
2018-09-26 02:00:00,130.592735,0,23.04,42.5,0.0,0.0,1020.0,5.425,0.0,0.0
2018-09-26 03:00:00,130.4234113,0,22.8,47.35,0.0,0.0,1020.0,2.6289999999999996,0.0,0.0
2018-09-26 04:00:00,128.7008723,0,22.86,47.89,0.0,0.0,1020.0,1.273,0.0,0.0
2018-09-26 05:00:00,131.5228642,0,22.71,50.86,0.0,0.0,1020.0,6.364,0.0,0.0
2018-09-26 06:00:00,143.6312878,0,21.96,50.93,0.0,0.0,1020.0,0.775,0.0,0.0
2018-09-26 07:00:00,171.178098,0,21.34,53.07,0.0,0.0,1021.0,1.744,0.0,0.0
2018-09-26 08:00:00,277.15338560000004,0,20.31,60.35,0.0,0.0,1021.0,56.95,0.0,0.0
2018-09-26 09:00:00,366.1525595,0,21.69,56.45,0.0,0.0,1022.0,230.4,0.0,0.0
2018-09-26 10:00:00,414.1364682,0,21.95,53.97,0.0,0.0,1023.0,426.5,0.0,0.0
2018-09-26 11:00:00,414.46506919999996,0,23.67,47.44,0.0,0.0,1023.0,578.9,0.0,0.0
2018-09-26 12:00:00,371.4352915,0,25.58,44.19,0.0,0.0,1023.0,699.3,0.0,0.0
2018-09-26 13:00:00,395.6140461,0,28.08,37.64,0.0,0.0,1022.0,761.0,0.0,0.0
2018-09-26 14:00:00,442.2603185,0,29.16,31.94,0.0,0.0,1022.0,753.0,0.0,0.0
2018-09-26 15:00:00,475.2543705,0,31.12,28.31,0.0,0.0,1021.0,696.7,0.0,0.0
2018-09-26 16:00:00,411.7563086,0,29.83,31.04,0.0,0.0,1021.0,561.2,0.0,0.0
2018-09-26 17:00:00,353.96439260000005,0,29.78,29.71,0.0,0.0,1021.0,400.2,0.0,0.0
2018-09-26 18:00:00,252.1357566,0,28.86,29.91,0.0,0.0,1021.0,237.4,0.0,0.0
2018-09-26 19:00:00,189.9253083,0,28.02,34.2,0.0,0.0,1021.0,48.6,0.0,0.0
2018-09-26 20:00:00,138.9212006,0,25.32,42.83,0.0,0.0,1022.0,3.873,0.0,0.0
2018-09-26 21:00:00,136.584994,0,24.43,45.04,0.0,0.0,1023.0,5.34,0.0,0.0
2018-09-26 22:00:00,133.3573787,0,24.08,46.89,0.0,0.0,1023.0,3.32,0.0,0.0
2018-09-26 23:00:00,135.1908467,0,23.63,48.02,0.0,0.0,1024.0,4.9830000000000005,0.0,0.0
2018-09-27 00:00:00,133.7205142,0,23.89,46.24,0.0,0.0,1024.0,2.657,0.0,0.0
2018-09-27 01:00:00,133.5149816,0,23.19,49.8,0.0,0.0,1025.0,0.36,0.0,0.0
2018-09-27 02:00:00,135.6127955,0,22.62,54.02,0.0,0.0,1025.0,1.882,0.0,0.0
2018-09-27 03:00:00,134.6747129,0,22.56,53.68,0.0,0.0,1024.0,1.1340000000000001,0.0,0.0
2018-09-27 04:00:00,133.4465405,0,22.34,52.6,0.0,0.0,1023.0,2.049,0.0,0.0
2018-09-27 05:00:00,134.2054623,0,20.75,65.12,0.0,0.0,1025.0,11.46,0.0,0.0
2018-09-27 06:00:00,141.80263369999997,0,21.18,61.58,0.0,0.0,1025.0,9.88,0.0,0.0
2018-09-27 07:00:00,172.5295481,0,21.86,56.06,0.0,0.0,1025.0,4.263,0.0,0.0
2018-09-27 08:00:00,261.8751135,0,21.48,56.29,0.0,0.0,1025.0,46.5,0.0,0.0
2018-09-27 09:00:00,353.7291394,0,21.66,54.43,0.0,0.0,1026.0,220.1,0.0,0.0
2018-09-27 10:00:00,381.258787,0,22.41,49.61,0.0,0.0,1026.0,412.0,0.0,0.0
2018-09-27 11:00:00,401.62032819999996,0,22.79,50.69,0.0,0.0,1026.0,577.0,0.0,0.0
2018-09-27 12:00:00,369.5051269,0,26.08,41.0,0.0,0.0,1026.0,674.8,0.0,0.0
2018-09-27 13:00:00,383.12406860000004,0,27.66,36.58,0.0,0.0,1025.0,752.0,0.0,0.0
2018-09-27 14:00:00,408.5757858,0,28.61,33.56,0.0,0.0,1024.0,748.0,0.0,0.0
2018-09-27 15:00:00,450.5027618,0,30.04,30.08,0.0,0.0,1023.0,680.6,0.0,0.0
2018-09-27 16:00:00,449.2814963000001,0,29.92,29.52,0.0,0.0,1023.0,559.4,0.0,0.0
2018-09-27 17:00:00,384.5747269,0,28.5,33.42,0.0,0.0,1022.0,406.6,0.0,0.0
2018-09-27 18:00:00,289.82650060000003,0,27.82,35.91,0.0,0.0,1022.0,199.9,0.0,0.0
2018-09-27 19:00:00,250.892096,0,26.04,40.46,0.0,0.0,1022.0,47.58,0.0,0.0
2018-09-27 20:00:00,184.8665273,0,24.64,43.81,0.0,0.0,1022.0,3.4589999999999996,0.0,0.0
2018-09-27 21:00:00,149.8933345,0,23.79,44.66,0.0,0.0,1022.0,3.293,0.0,0.0
2018-09-27 22:00:00,140.6611115,0,23.79,45.08,0.0,0.0,1023.0,1.633,0.0,0.0
2018-09-27 23:00:00,134.3932044,0,23.47,44.88,0.0,0.0,1023.0,3.792,0.0,0.0
2018-09-28 00:00:00,133.6386779,0,23.37,44.74,0.0,0.0,1022.0,6.172000000000001,0.0,0.0
2018-09-28 01:00:00,132.66752590000002,0,22.93,45.41,0.0,0.0,1022.0,7.06,0.0,0.0
2018-09-28 02:00:00,128.8174524,0,22.84,45.26,0.0,0.0,1022.0,3.072,0.0,0.0
2018-09-28 03:00:00,129.9995788,0,22.27,47.5,0.0,0.0,1021.0,4.927,0.0,0.0
2018-09-28 04:00:00,126.8167537,0,22.13,48.7,0.0,0.0,1021.0,2.131,0.0,0.0
2018-09-28 05:00:00,128.85721940000002,0,21.66,51.14,0.0,0.0,1020.0,2.2969999999999997,0.0,0.0
2018-09-28 06:00:00,137.081035,0,21.65,51.47,0.0,0.0,1020.0,0.027999999999999997,0.0,0.0
2018-09-28 07:00:00,168.6112428,0,21.58,51.82,0.0,0.0,1020.0,5.37,0.0,0.0
2018-09-28 08:00:00,267.6084684,0,21.64,51.52,0.0,0.0,1021.0,7.2,0.0,0.0
2018-09-28 09:00:00,337.088115,0,22.3,49.05,0.0,0.0,1021.0,210.1,0.0,0.0
2018-09-28 10:00:00,376.1861922,0,23.5,45.22,0.0,0.0,1021.0,305.3,0.0,0.0
2018-09-28 11:00:00,400.5692236,0,24.75,44.85,0.0,0.0,1021.0,566.6,0.0,0.0
2018-09-28 12:00:00,350.2602012,0,26.4,38.78,0.0,0.0,1020.0,675.7,0.0,0.0
2018-09-28 13:00:00,373.2622712,0,28.03,30.69,0.0,0.0,1020.0,756.0,0.0,0.0
2018-09-28 14:00:00,404.06871960000007,0,29.69,21.95,0.0,0.0,1019.0,746.0,0.0,0.0
2018-09-28 15:00:00,404.5044822,0,29.92,21.33,0.0,0.0,1018.0,699.8,0.0,0.0
2018-09-28 16:00:00,388.3258015,0,30.06,24.04,0.0,0.0,1017.0,525.6,0.0,0.0
2018-09-28 17:00:00,332.12226319999996,0,28.34,34.03,0.0,0.0,1017.0,373.1,0.0,0.0
2018-09-28 18:00:00,239.8412653,0,25.92,39.04,0.0,0.0,1017.0,210.1,0.0,0.0
2018-09-28 19:00:00,177.5793292,0,23.36,40.6,0.0,0.0,1017.0,43.27,0.0,0.0
2018-09-28 20:00:00,143.47661509999998,0,20.96,42.65,0.0,0.0,1017.0,7.03,0.0,0.0
2018-09-28 21:00:00,139.186593,0,20.46,40.33,0.0,0.0,1017.0,8.55,0.0,0.0
2018-09-28 22:00:00,138.0819076,0,19.71,42.85,0.0,0.0,1018.0,4.484,0.0,0.0
2018-09-28 23:00:00,135.8202118,0,19.07,50.08,0.0,0.0,1018.0,2.685,0.0,0.0
2018-09-29 00:00:00,134.34736769999998,0,18.39,55.32,0.0,0.0,1018.0,7.39,0.0,0.0
2018-09-29 01:00:00,132.37492450000002,0,18.61,54.15,0.0,0.0,1018.0,2.1590000000000003,0.0,0.0
2018-09-29 02:00:00,127.12463400000001,0,18.52,52.83,0.0,0.0,1018.0,2.602,0.0,0.0
2018-09-29 03:00:00,125.05779650000001,0,18.12,54.11,0.0,0.0,1017.0,13.93,0.0,0.0
2018-09-29 04:00:00,123.36665249999999,0,18.28,52.21,0.0,0.0,1017.0,0.72,0.0,0.0
2018-09-29 05:00:00,122.62300959999999,0,18.94,48.16,0.0,0.0,1016.0,7.67,0.0,0.0
2018-09-29 06:00:00,122.5189875,0,18.67,49.08,0.0,0.0,1016.0,2.325,0.0,0.0
2018-09-29 07:00:00,123.27916509999999,0,18.69,48.48,0.0,0.0,1017.0,5.814,0.0,0.0
2018-09-29 08:00:00,126.04673899999999,0,17.76,54.07,0.0,0.0,1017.0,40.83,0.0,0.0
2018-09-29 09:00:00,125.8234159,0,18.0,56.18,0.0,0.0,1017.0,105.3,0.0,0.0
2018-09-29 10:00:00,125.2595617,0,19.21,52.28,0.0,0.0,1017.0,386.0,0.0,0.0
2018-09-29 11:00:00,132.05218390000002,0,20.18,49.08,0.0,0.0,1018.0,567.8,0.0,0.0
2018-09-29 12:00:00,131.1459149,0,22.36,41.36,0.0,0.0,1017.0,678.0,0.0,0.0
2018-09-29 13:00:00,133.57735300000002,0,23.92,40.48,0.0,0.0,1016.0,731.0,0.0,0.0
2018-09-29 14:00:00,138.1438604,0,25.62,37.79,0.0,0.0,1016.0,739.0,0.0,0.0
2018-09-29 15:00:00,138.71231919999997,0,26.28,35.43,0.0,0.0,1015.0,679.6,0.0,0.0
